"TierID","No","CollarID","LMT_Date","LMT_Time","Latitude....","Longitude....","Height..m.","DOP","FixType","Temp...C."
"RE07",2492,13571,"14.07.2014","19:25:12",47.2989009,8.5447653,579.6,2.6,"val. GPS-3D",23
"RE07",2493,13571,"14.07.2014","19:30:13",47.299091,8.5443149,569.62,2.6,"val. GPS-3D",23
"RE07",2494,13571,"14.07.2014","19:35:56",47.2992775,8.5442882,572.25,2.6,"val. GPS-3D",23
"RE07",2495,13571,"14.07.2014","19:40:16",47.2991826,8.5435128,580.63,2.6,"val. GPS-3D",23
"RE07",2496,13571,"14.07.2014","19:45:17",47.2990798,8.5432219,585.74,2.6,"val. GPS-3D",23
"RE07",2497,13571,"14.07.2014","19:50:13",47.2990796,8.5431859,592.56,2.8,"val. GPS-3D",23
"RE07",2498,13571,"14.07.2014","19:55:10",47.2990487,8.5430565,565.8,6,"val. GPS-3D",23
"RE07",2499,13571,"14.07.2014","20:00:14",47.2990551,8.5430055,574.66,2.8,"val. GPS-3D",23
"RE07",2500,13571,"14.07.2014","20:05:10",47.2997247,8.5428042,616.18,2.8,"val. GPS-3D",23
"RE07",2501,13571,"14.07.2014","20:10:45",47.2992256,8.5431265,574.86,3,"val. GPS-3D",24
"RE07",2502,13571,"14.07.2014","20:15:10",47.2992104,8.5432507,590.03,3,"val. GPS-3D",23
"RE07",2503,13571,"14.07.2014","20:20:15",47.2991626,8.5430826,579.96,4.8,"val. GPS-3D",23
"RE07",2504,13571,"14.07.2014","20:25:10",47.2993281,8.543286,577.95,4.8,"val. GPS-3D",23
"RE07",2505,13571,"14.07.2014","20:30:23",47.2993627,8.5432422,594.81,4.8,"val. GPS-3D",23
"RE07",2506,13571,"14.07.2014","20:35:23",47.2993574,8.543401,595.35,4.8,"val. GPS-3D",23
"RE07",2507,13571,"14.07.2014","20:40:16",47.2993059,8.5434212,623.77,4.8,"val. GPS-3D",23
"RE07",2508,13571,"14.07.2014","20:46:41",47.2993348,8.543169,566.37,3.6,"val. GPS-3D",24
"RE07",2509,13571,"14.07.2014","20:50:13",47.299338,8.543726,570.13,3.8,"val. GPS-3D",23
"RE07",2510,13571,"14.07.2014","20:55:09",47.299414,8.5437208,573.22,3.8,"val. GPS-3D",23
"RE07",2511,13571,"14.07.2014","21:00:12",47.2993674,8.5442483,563.03,3.8,"val. GPS-3D",22
"RE07",2512,13571,"14.07.2014","21:05:09",47.2993189,8.5443523,569.37,3.6,"val. GPS-3D",22
"RE07",2513,13571,"14.07.2014","21:10:13",47.2992771,8.5443987,569.58,3.6,"val. GPS-3D",22
"RE07",2514,13571,"14.07.2014","21:15:08",47.2992287,8.5445556,566.38,3.4,"val. GPS-3D",22
"RE07",2515,13571,"14.07.2014","21:21:01",47.2992974,8.5447353,570.21,3.2,"val. GPS-3D",22
"RE07",2516,13571,"14.07.2014","21:25:09",47.2992922,8.5447393,566.67,3.2,"val. GPS-3D",22
"RE07",2517,13571,"14.07.2014","21:30:13",47.2992459,8.5447406,570.06,3,"val. GPS-3D",22
"RE07",2518,13571,"14.07.2014","21:35:09",47.2992642,8.5447406,572.26,3,"val. GPS-3D",22
"RE07",2519,13571,"14.07.2014","21:40:13",47.2992767,8.5447595,569.62,3.2,"val. GPS-3D",22
"RE07",2520,13571,"14.07.2014","21:45:09",47.2992659,8.5447909,574.81,3.2,"val. GPS-3D",22
"RE07",2521,13571,"14.07.2014","21:50:13",47.2992511,8.5447366,573.6,3.6,"val. GPS-3D",22
"RE07",2522,13571,"14.07.2014","21:55:41",47.2992387,8.5448131,574.88,4.4,"val. GPS-3D",24
"RE07",2523,13571,"14.07.2014","22:00:14",47.2992656,8.5447295,570.76,4,"val. GPS-3D",23
"RE07",2524,13571,"14.07.2014","22:05:10",47.2992426,8.5447608,574.48,4.8,"val. GPS-3D",23
"RE07",2525,13571,"14.07.2014","22:10:14",47.2992538,8.5447314,567.88,5,"val. GPS-3D",23
"RE07",2526,13571,"14.07.2014","22:15:10",47.299246,8.5448785,576.85,5.2,"val. GPS-3D",23
"RE07",2527,13571,"14.07.2014","22:20:48",47.2992586,8.5447255,572.83,1.6,"val. GPS-3D",23
"RE07",2528,13571,"14.07.2014","22:25:09",47.2992819,8.5447556,573.16,1.6,"val. GPS-3D",23
"RE07",2529,13571,"14.07.2014","22:32:40",47.2992711,8.5447445,570.19,1.4,"val. GPS-3D",25
"RE07",2530,13571,"14.07.2014","22:35:09",47.2992819,8.5447556,573.16,1.4,"val. GPS-3D",24
"RE07",2531,13571,"14.07.2014","22:40:13",47.2992514,8.5447556,569.49,1.4,"val. GPS-3D",24
"RE07",2532,13571,"14.07.2014","22:45:10",47.2992951,8.5447425,574.53,1.6,"val. GPS-3D",24
"RE07",2533,13571,"14.07.2014","22:50:14",47.2992483,8.5447589,576.62,2.6,"val. GPS-3D",24
"RE07",2534,13571,"14.07.2014","22:55:10",47.2992096,8.544802,569.7,2.8,"val. GPS-3D",24
"RE07",2535,13571,"14.07.2014","23:00:14",47.2991728,8.5448785,568.03,3,"val. GPS-3D",23
"RE07",2536,13571,"15.07.2014","00:00:14",47.2991031,8.5447543,572.46,3.4,"val. GPS-3D",21
"RE07",2537,13571,"15.07.2014","03:00:46",47.2990868,8.5448236,568.69,1.8,"val. GPS-3D",20
"RE07",2538,13571,"15.07.2014","06:00:43",47.2988603,8.5435572,578.32,3.4,"val. GPS-3D",22
"RE07",2539,13571,"15.07.2014","09:00:47",47.2988097,8.5437043,582.15,2,"val. GPS-3D",24
"RE07",2540,13571,"15.07.2014","12:00:47",47.2986735,8.5439428,607.01,2.6,"val. GPS-3D",27
"RE07",2541,13571,"15.07.2014","15:01:14",47.2986981,8.5439788,603.13,2.8,"val. GPS-3D",26
"RE07",2542,13571,"15.07.2014","18:00:47",47.3004577,8.5439662,576.35,3.4,"val. GPS-3D",26
"RE07",2543,13571,"15.07.2014","21:00:47",47.2995538,8.5445314,573.84,1.8,"val. GPS-3D",21
"RE07",2544,13571,"16.07.2014","00:00:48",47.2992323,8.5447517,570.09,2,"val. GPS-3D",17
"RE07",2545,13571,"16.07.2014","03:00:41",47.2990964,8.5447693,570.42,1.6,"val. GPS-3D",17
"RE07",2546,13571,"16.07.2014","06:00:19",47.2992356,8.543382,614.65,6.2,"val. GPS-3D",20
"RE07",2547,13571,"16.07.2014","09:01:14",47.2996712,8.5435103,591.74,2.6,"val. GPS-3D",26
"RE07",2548,13571,"16.07.2014","12:01:08",47.2996997,8.5433815,591.53,2.8,"val. GPS-3D",27
"RE07",2549,13571,"16.07.2014","15:01:35",47.299453,8.5433168,580.1,3.2,"val. GPS-3D",28
"RE07",2550,13571,"16.07.2014","18:00:47",47.2987044,8.5439468,577.99,4.6,"val. GPS-3D",28
"RE07",2551,13571,"16.07.2014","21:00:47",47.2990759,8.5448719,571.17,2.2,"val. GPS-3D",21
"RE07",2552,13571,"16.07.2014","21:05:09",47.2992118,8.5448543,570.84,2,"val. GPS-3D",21
"RE07",2553,13571,"16.07.2014","21:10:14",47.2992511,8.5448491,569.52,2,"val. GPS-3D",20
"RE07",2554,13571,"16.07.2014","21:15:08",47.2992806,8.5448622,573.3,1.8,"val. GPS-3D",20
"RE07",2555,13571,"16.07.2014","21:20:14",47.299243,8.5448752,568.99,3,"val. GPS-3D",20
"RE07",2556,13571,"16.07.2014","21:25:09",47.2992487,8.5448733,571.13,1.6,"val. GPS-3D",20
"RE07",2557,13571,"16.07.2014","21:30:14",47.2992581,8.544853,567.45,1.6,"val. GPS-3D",21
"RE07",2558,13571,"16.07.2014","21:35:08",47.2992763,8.54487,566.94,1.6,"val. GPS-3D",21
"RE07",2559,13571,"16.07.2014","21:40:13",47.2992797,8.5448158,567.94,1.4,"val. GPS-3D",21
"RE07",2560,13571,"16.07.2014","21:45:08",47.2992839,8.5448419,568.88,1.4,"val. GPS-3D",21
"RE07",2561,13571,"16.07.2014","21:50:14",47.2992741,8.5448602,573.97,1.8,"val. GPS-3D",21
"RE07",2562,13571,"16.07.2014","21:55:10",47.2993159,8.5448138,573.76,1.8,"val. GPS-3D",21
"RE07",2563,13571,"16.07.2014","22:00:13",47.2993325,8.5447635,573.42,1.6,"val. GPS-3D",20
"RE07",2564,13571,"16.07.2014","22:05:48",47.2992874,8.5446752,573.96,16.2,"GPS-3D",21
"RE07",2565,13571,"16.07.2014","22:10:14",47.2992062,8.5447268,575.49,1.8,"val. GPS-3D",20
"RE07",2566,13571,"16.07.2014","22:15:10",47.299185,8.544766,573.59,1.8,"val. GPS-3D",19
"RE07",2567,13571,"16.07.2014","22:20:14",47.2991405,8.5447582,574.06,1.8,"val. GPS-3D",19
"RE07",2568,13571,"16.07.2014","22:25:10",47.2991161,8.5447582,571.12,1.6,"val. GPS-3D",19
"RE07",2569,13571,"16.07.2014","22:30:15",47.2991161,8.5447582,571.12,3,"val. GPS-3D",19
"RE07",2570,13571,"16.07.2014","22:35:41",47.2991303,8.544732,572.39,1.8,"val. GPS-3D",19
"RE07",2571,13571,"16.07.2014","22:41:17",47.2990903,8.5447693,569.69,1.4,"val. GPS-3D",20
"RE07",2572,13571,"16.07.2014","22:45:10",47.2991146,8.5447863,569.92,2,"val. GPS-3D",20
"RE07",2573,13571,"16.07.2014","22:50:13",47.299089,8.5447634,573.91,2,"val. GPS-3D",20
"RE07",2574,13571,"16.07.2014","22:55:09",47.2991152,8.5447713,571.22,2,"val. GPS-3D",20
"RE07",2575,13571,"16.07.2014","23:00:13",47.2991133,8.5447804,574.14,2.4,"val. GPS-3D",20
"RE07",2576,13571,"16.07.2014","23:05:10",47.2991414,8.5447621,571.25,2.2,"val. GPS-3D",21
"RE07",2577,13571,"16.07.2014","23:10:13",47.2990964,8.5447693,570.42,2.2,"val. GPS-3D",21
"RE07",2578,13571,"16.07.2014","23:15:49",47.2990594,8.5447673,567.42,2.4,"val. GPS-3D",22
"RE07",2579,13571,"16.07.2014","23:20:13",47.299116,8.5447752,568.41,2.4,"val. GPS-3D",21
"RE07",2580,13571,"16.07.2014","23:25:09",47.2991081,8.5447843,570.59,2.4,"val. GPS-3D",21
"RE07",2581,13571,"16.07.2014","23:30:13",47.2992363,8.5449498,572.41,2.4,"val. GPS-3D",20
"RE07",2582,13571,"16.07.2014","23:35:10",47.2994577,8.5452355,575.54,2.4,"val. GPS-3D",19
"RE07",2583,13571,"16.07.2014","23:40:14",47.2995147,8.5451499,576.5,3.2,"val. GPS-3D",18
"RE07",2584,13571,"16.07.2014","23:45:11",47.2995612,8.5451146,578.53,2.4,"val. GPS-3D",18
"RE07",2585,13571,"16.07.2014","23:50:46",47.2995146,8.5450544,577.87,2.4,"val. GPS-3D",19
"RE07",2586,13571,"16.07.2014","23:55:10",47.2995539,8.5450492,576.56,2.4,"val. GPS-3D",18
"RE07",2587,13571,"17.07.2014","00:00:14",47.299554,8.5449897,571.1,2.4,"val. GPS-3D",18
"RE07",2588,13571,"17.07.2014","00:05:11",47.299451,8.5448877,574.87,2.4,"val. GPS-3D",18
"RE07",2589,13571,"17.07.2014","00:10:14",47.2994692,8.5449047,574.36,2.2,"val. GPS-3D",18
"RE07",2590,13571,"17.07.2014","00:15:09",47.2994775,8.5448975,570.78,2.2,"val. GPS-3D",18
"RE07",2591,13571,"17.07.2014","00:20:14",47.2994753,8.5449047,575.1,2.2,"val. GPS-3D",18
"RE07",2592,13571,"17.07.2014","00:25:49",47.2994589,8.5448786,572.69,2,"val. GPS-3D",19
"RE07",2593,13571,"17.07.2014","00:30:13",47.2994617,8.5448988,577.84,2,"val. GPS-3D",19
"RE07",2594,13571,"17.07.2014","00:35:10",47.2994589,8.5448786,572.69,2,"val. GPS-3D",19
"RE07",2595,13571,"17.07.2014","00:40:13",47.2994387,8.5449047,570.69,2.2,"val. GPS-3D",19
"RE07",2596,13571,"17.07.2014","00:45:11",47.2994369,8.5448968,576.31,2.2,"val. GPS-3D",19
"RE07",2597,13571,"17.07.2014","00:50:14",47.2994781,8.5448825,572.09,2,"val. GPS-3D",19
"RE07",2598,13571,"17.07.2014","00:55:11",47.2994725,8.5448674,572.66,2,"val. GPS-3D",19
"RE07",2599,13571,"17.07.2014","01:01:13",47.2994711,8.5448786,574.16,1.4,"val. GPS-3D",20
"RE07",2600,13571,"17.07.2014","01:05:09",47.2994758,8.5448897,576.4,1.4,"val. GPS-3D",20
"RE07",2601,13571,"17.07.2014","01:10:14",47.2994897,8.5448975,572.25,1.6,"val. GPS-3D",20
"RE07",2602,13571,"17.07.2014","01:15:10",47.2994771,8.5448956,572.19,1.4,"val. GPS-3D",20
"RE07",2603,13571,"17.07.2014","01:20:14",47.2994646,8.5448766,574.83,1.8,"val. GPS-3D",20
"RE07",2604,13571,"17.07.2014","01:25:11",47.2994315,8.5448223,571.43,2.2,"val. GPS-3D",20
"RE07",2605,13571,"17.07.2014","01:30:14",47.2994764,8.5448322,569.54,1.2,"val. GPS-3D",20
"RE07",2606,13571,"17.07.2014","01:36:51",47.2995402,8.5448099,573.88,2.2,"val. GPS-3D",20
"RE07",2607,13571,"17.07.2014","01:40:15",47.2996313,8.5448779,574.06,2.2,"val. GPS-3D",20
"RE07",2608,13571,"17.07.2014","01:45:11",47.2999309,8.5447715,580.05,2.4,"val. GPS-3D",19
"RE07",2609,13571,"17.07.2014","01:50:15",47.2997739,8.5443635,566.23,2.4,"val. GPS-3D",19
"RE07",2610,13571,"17.07.2014","01:55:10",47.2998608,8.5445603,569.56,3.2,"val. GPS-3D",19
"RE07",2611,13571,"17.07.2014","02:00:15",47.2996412,8.5438326,577.12,3.2,"val. GPS-3D",18
"RE07",2612,13571,"17.07.2014","03:00:15",47.2994761,8.5447962,576.37,7.4,"val. GPS-3D",19
"RE07",2613,13571,"17.07.2014","06:00:47",47.2988469,8.5436467,579.7,4.4,"val. GPS-3D",20
"RE07",2614,13571,"17.07.2014","09:00:47",47.2988194,8.5435905,578.43,3.8,"val. GPS-3D",25
"RE07",2615,13571,"17.07.2014","12:00:49",47.2985696,8.5442017,580.94,2.4,"val. GPS-3D",29
"RE07",2616,13571,"17.07.2014","15:01:44",47.2986727,8.5440618,588.04,2.8,"val. GPS-3D",29
"RE07",2617,13571,"17.07.2014","18:01:15",47.2996645,8.5455879,586.98,7.2,"val. GPS-3D",28
"RE07",2618,13571,"17.07.2014","21:00:47",47.2993732,8.5447471,570.6,3.2,"val. GPS-3D",21
"RE07",2619,13571,"17.07.2014","21:05:11",47.2993766,8.5447099,568.89,3,"val. GPS-3D",21
"RE07",2620,13571,"17.07.2014","21:10:15",47.299444,8.5447288,572.86,3,"val. GPS-3D",21
"RE07",2621,13571,"17.07.2014","21:15:11",47.2994567,8.5447308,572.92,3,"val. GPS-3D",21
"RE07",2622,13571,"17.07.2014","21:20:14",47.2995113,8.5447648,574.12,2.8,"val. GPS-3D",21
"RE07",2623,13571,"17.07.2014","21:25:10",47.2995188,8.5447537,573.35,3.4,"val. GPS-3D",21
"RE07",2624,13571,"17.07.2014","21:30:14",47.2995038,8.5448884,570.81,3,"val. GPS-3D",20
"RE07",2625,13571,"17.07.2014","21:35:11",47.2994757,8.5449067,573.69,3.4,"val. GPS-3D",20
"RE07",2626,13571,"17.07.2014","21:40:15",47.2994327,8.5448877,572.66,3.4,"val. GPS-3D",20
"RE07",2627,13571,"17.07.2014","21:45:59",47.2994917,8.5448714,572.05,3.8,"val. GPS-3D",21
"RE07",2628,13571,"17.07.2014","21:50:15",47.2994585,8.5448766,574.1,3.8,"val. GPS-3D",20
"RE07",2629,13571,"17.07.2014","21:55:10",47.299451,8.5448877,574.87,3.8,"val. GPS-3D",21
"RE07",2630,13571,"17.07.2014","22:00:14",47.2994781,8.5448825,572.09,4,"val. GPS-3D",21
"RE07",2631,13571,"17.07.2014","22:05:09",47.2994683,8.5449008,577.17,4,"val. GPS-3D",21
"RE07",2632,13571,"17.07.2014","22:10:14",47.2994571,8.5448877,575.6,5.2,"val. GPS-3D",21
"RE07",2633,13571,"17.07.2014","22:15:11",47.2994129,8.5448288,584.21,5.4,"val. GPS-3D",21
"RE07",2634,13571,"17.07.2014","22:20:43",47.2994745,8.5448413,572.45,5.6,"val. GPS-3D",22
"RE07",2635,13571,"17.07.2014","22:25:20",47.2994603,8.5449099,579.35,5.6,"val. GPS-3D",22
"RE07",2636,13571,"17.07.2014","22:30:12",47.2994212,8.5447262,582,5.8,"val. GPS-3D",22
"RE07",2637,13571,"17.07.2014","22:35:11",47.2994267,8.5449132,582.8,6,"val. GPS-3D",22
"RE07",2638,13571,"17.07.2014","22:40:48",47.2994631,8.5449047,573.63,2.4,"val. GPS-3D",22
"RE07",2639,13571,"17.07.2014","22:45:11",47.2994817,8.5449237,571.72,1.4,"val. GPS-3D",22
"RE07",2640,13571,"17.07.2014","22:50:15",47.2994584,8.5448936,571.39,3,"val. GPS-3D",22
"RE07",2641,13571,"17.07.2014","22:55:26",47.299475,8.5449387,569.68,3.2,"val. GPS-3D",22
"RE07",2642,13571,"17.07.2014","23:00:15",47.2994433,8.5450283,568.85,1.8,"val. GPS-3D",22
"RE07",2643,13571,"17.07.2014","23:05:11",47.2995623,8.545042,572.97,3.2,"val. GPS-3D",21
"RE07",2644,13571,"17.07.2014","23:10:15",47.2995746,8.545025,577.15,3.2,"val. GPS-3D",21
"RE07",2645,13571,"17.07.2014","23:15:11",47.2996027,8.5450067,574.27,3.2,"val. GPS-3D",20
"RE07",2646,13571,"17.07.2014","23:20:15",47.2995979,8.5449002,573.4,3.2,"val. GPS-3D",20
"RE07",2647,13571,"17.07.2014","23:25:11",47.2994475,8.544787,569.78,3.2,"val. GPS-3D",19
"RE07",2648,13571,"17.07.2014","23:30:15",47.2994281,8.5448596,573.13,3,"val. GPS-3D",20
"RE07",2649,13571,"17.07.2014","23:35:11",47.2994633,8.5448282,570.88,3,"val. GPS-3D",19
"RE07",2650,13571,"17.07.2014","23:40:15",47.299472,8.5448825,571.35,2.8,"val. GPS-3D",19
"RE07",2651,13571,"17.07.2014","23:45:10",47.2994575,8.5448897,574.2,2.8,"val. GPS-3D",19
"RE07",2652,13571,"17.07.2014","23:50:16",47.299451,8.5448877,574.87,2.6,"val. GPS-3D",19
"RE07",2653,13571,"17.07.2014","23:55:11",47.2994711,8.5448786,574.16,2.6,"val. GPS-3D",19
"RE07",2654,13571,"18.07.2014","00:00:15",47.2994463,8.5448766,572.63,2.6,"val. GPS-3D",19
"RE07",2655,13571,"18.07.2014","00:05:51",47.299472,8.5448825,571.35,2.4,"val. GPS-3D",20
"RE07",2656,13571,"18.07.2014","00:10:14",47.299473,8.5448694,571.25,2.4,"val. GPS-3D",19
"RE07",2657,13571,"18.07.2014","00:15:11",47.2994664,8.5448674,571.92,2.4,"val. GPS-3D",19
"RE07",2658,13571,"18.07.2014","00:20:15",47.2994735,8.5448544,572.55,2.4,"val. GPS-3D",19
"RE07",2659,13571,"18.07.2014","00:25:11",47.2994781,8.5448825,572.09,2.4,"val. GPS-3D",19
"RE07",2660,13571,"18.07.2014","00:30:16",47.2994842,8.5448825,572.82,2.4,"val. GPS-3D",19
"RE07",2661,13571,"18.07.2014","00:35:11",47.2994579,8.5448916,572.79,2.4,"val. GPS-3D",19
"RE07",2662,13571,"18.07.2014","00:40:52",47.2994631,8.5449047,573.63,2.6,"val. GPS-3D",20
"RE07",2663,13571,"18.07.2014","00:45:11",47.2994514,8.5448897,573.46,2.6,"val. GPS-3D",19
"RE07",2664,13571,"18.07.2014","00:50:16",47.299466,8.5448655,573.33,2.6,"val. GPS-3D",19
"RE07",2665,13571,"18.07.2014","00:55:12",47.2994646,8.5448766,574.83,2.6,"val. GPS-3D",19
"RE07",2666,13571,"18.07.2014","01:00:41",47.2995133,8.5448936,578,1.8,"val. GPS-3D",19
"RE07",2667,13571,"18.07.2014","01:05:11",47.2995576,8.5449185,574.81,1.8,"val. GPS-3D",19
"RE07",2668,13571,"18.07.2014","01:10:16",47.2995841,8.5449878,576.18,2.2,"val. GPS-3D",19
"RE07",2669,13571,"18.07.2014","01:16:07",47.2996328,8.5450048,579.35,2.4,"val. GPS-3D",19
"RE07",2670,13571,"18.07.2014","01:20:16",47.299708,8.545144,574.35,2.2,"val. GPS-3D",19
"RE07",2671,13571,"18.07.2014","01:25:12",47.2995334,8.5451518,577.3,2.2,"val. GPS-3D",19
"RE07",2672,13571,"18.07.2014","01:30:08",47.2996361,8.5452349,577.64,2.2,"val. GPS-3D",19
"RE07",2673,13571,"18.07.2014","01:35:11",47.2996911,8.5451754,578.8,2.2,"val. GPS-3D",19
"RE07",2674,13571,"18.07.2014","01:40:15",47.299677,8.5451316,589.78,3.4,"val. GPS-3D",19
"RE07",2675,13571,"18.07.2014","01:45:12",47.2995764,8.5450159,574.24,3.2,"val. GPS-3D",19
"RE07",2676,13571,"18.07.2014","01:50:47",47.2995777,8.5449263,571.4,3.2,"val. GPS-3D",20
"RE07",2677,13571,"18.07.2014","01:55:11",47.299449,8.5448714,566.9,3.2,"val. GPS-3D",19
"RE07",2678,13571,"18.07.2014","02:00:17",47.2994481,8.5448674,569.72,3.4,"val. GPS-3D",19
"RE07",2679,13571,"18.07.2014","03:00:08",47.2994459,8.5448746,574.03,8,"val. GPS-3D",20
"RE07",2680,13571,"18.07.2014","06:00:48",47.2993881,8.5431017,573.15,2.8,"val. GPS-3D",22
"RE07",2681,13571,"18.07.2014","09:00:48",47.2986265,8.5444259,590.06,2,"val. GPS-3D",27
"RE07",2682,13571,"18.07.2014","12:01:09",47.2989784,8.5439998,571.65,6.8,"val. GPS-3D",30
"RE07",2683,13571,"18.07.2014","15:01:15",47.2988588,8.5440056,612.5,2.8,"val. GPS-3D",32
"RE07",2684,13571,"18.07.2014","18:00:47",47.2987646,8.5439808,550.04,5,"val. GPS-3D",27
"RE07",2685,13571,"18.07.2014","21:00:47",47.2994512,8.5446563,568.04,2,"val. GPS-3D",20
"RE07",2686,13571,"19.07.2014","00:00:48",47.2994208,8.5449491,575.24,1.6,"val. GPS-3D",18
"RE07",2687,13571,"19.07.2014","03:00:41",47.2993043,8.5451616,572.23,1.4,"val. GPS-3D",18
"RE07",2688,13571,"19.07.2014","06:00:12",47.2993528,8.543235,589.02,6.8,"val. GPS-3D",20
"RE07",2689,13571,"19.07.2014","09:01:29",47.2996875,8.543494,585.98,4.4,"GPS-3D",28
"RE07",2690,13571,"19.07.2014","12:00:55",47.2991285,8.5433088,576.66,3,"val. GPS-3D",29
"RE07",2691,13571,"19.07.2014","15:01:14",47.2991965,8.5431578,577.85,3.2,"val. GPS-3D",30
"RE07",2692,13571,"19.07.2014","18:00:48",47.2994503,8.5431395,602.15,4,"val. GPS-3D",31
"RE07",2693,13571,"19.07.2014","21:00:41",47.299273,8.5443555,571.35,1.8,"val. GPS-3D",25
"RE07",2694,13571,"20.07.2014","00:00:42",47.2992384,8.5447517,570.83,1.6,"val. GPS-3D",24
"RE07",2695,13571,"20.07.2014","03:00:41",47.2994,8.5449903,571.94,2.2,"val. GPS-3D",21
"RE07",2696,13571,"20.07.2014","06:00:16",47.2993586,8.5433135,561.22,6.8,"val. GPS-3D",25
"RE07",2697,13571,"20.07.2014","09:00:48",47.298808,8.5441717,582.33,4.2,"val. GPS-3D",27
"RE07",2698,13571,"20.07.2014","12:00:42",47.2988052,8.544039,581.25,2.6,"val. GPS-3D",26
"RE07",2699,13571,"20.07.2014","15:01:14",47.2994905,8.5431658,577.62,2.8,"val. GPS-3D",27
"RE07",2700,13571,"20.07.2014","18:00:49",47.2994402,8.5432363,578.7,2.2,"val. GPS-3D",25
"RE07",2701,13571,"20.07.2014","21:00:42",47.299286,8.5439966,571.38,1.6,"val. GPS-3D",24
"RE07",2702,13571,"21.07.2014","00:00:43",47.298826,8.546648,572.31,1.8,"val. GPS-3D",18
"RE07",2703,13571,"21.07.2014","03:00:48",47.2989234,8.5452242,569.13,2,"val. GPS-3D",21
"RE07",2704,13571,"21.07.2014","06:00:20",47.2998184,8.5437241,569.82,7,"val. GPS-3D",19
"RE07",2705,13571,"21.07.2014","09:00:42",47.2994316,8.5436404,575.49,3,"val. GPS-3D",22
"RE07",2706,13571,"21.07.2014","12:00:48",47.2993792,8.5431239,575.43,3,"val. GPS-3D",25
"RE07",2707,13571,"21.07.2014","15:00:49",47.2993783,8.5431624,586.41,2.8,"val. GPS-3D",24
"RE07",2708,13571,"21.07.2014","18:00:44",47.2994664,8.5431147,582.81,8.6,"val. GPS-3D",24
"RE07",2709,13571,"21.07.2014","21:00:48",47.2994251,8.5448034,574.81,1.8,"val. GPS-3D",19
"RE07",2710,13571,"21.07.2014","21:05:11",47.2994393,8.5448727,574.7,2,"val. GPS-3D",19
"RE07",2711,13571,"21.07.2014","21:10:15",47.2994632,8.5448877,576.34,1.6,"val. GPS-3D",20
"RE07",2712,13571,"21.07.2014","21:15:10",47.2996061,8.5451244,576.65,1.6,"val. GPS-3D",20
"RE07",2713,13571,"21.07.2014","21:20:15",47.2995999,8.5450289,577.28,1.6,"val. GPS-3D",20
"RE07",2714,13571,"21.07.2014","21:25:11",47.2995249,8.5447537,574.08,1.8,"val. GPS-3D",19
"RE07",2715,13571,"21.07.2014","21:30:15",47.2995028,8.544789,574.99,1.4,"val. GPS-3D",19
"RE07",2716,13571,"21.07.2014","21:35:11",47.2995095,8.544774,577.03,1.4,"val. GPS-3D",20
"RE07",2717,13571,"21.07.2014","21:40:15",47.2995357,8.5447648,577.06,1.4,"val. GPS-3D",20
"RE07",2718,13571,"21.07.2014","21:45:59",47.2995292,8.5447629,577.73,1.6,"val. GPS-3D",21
"RE07",2719,13571,"21.07.2014","21:50:14",47.2995527,8.5447164,575.31,1.6,"val. GPS-3D",21
"RE07",2720,13571,"21.07.2014","21:55:10",47.2995207,8.544787,578.6,1.6,"val. GPS-3D",21
"RE07",2721,13571,"21.07.2014","22:00:15",47.299546,8.544791,578.73,1.6,"val. GPS-3D",21
"RE07",2722,13571,"21.07.2014","22:05:11",47.2995235,8.5447648,575.59,1.6,"val. GPS-3D",21
"RE07",2723,13571,"21.07.2014","22:10:14",47.2995159,8.5447929,573.65,1.6,"val. GPS-3D",21
"RE07",2724,13571,"21.07.2014","22:15:10",47.2995098,8.5447929,572.91,1.6,"val. GPS-3D",21
"RE07",2725,13571,"21.07.2014","22:20:51",47.2995099,8.5447759,575.62,1.4,"val. GPS-3D",23
"RE07",2726,13571,"21.07.2014","22:25:21",47.2995138,8.5447661,583.39,2.2,"val. GPS-3D",22
"RE07",2727,13571,"21.07.2014","22:30:10",47.2994687,8.5447628,600.26,3,"val. GPS-3D",23
"RE07",2728,13571,"21.07.2014","22:35:44",47.2995042,8.5447779,573.48,1.8,"val. GPS-3D",23
"RE07",2729,13571,"21.07.2014","22:40:07",47.2992105,8.5448059,566.89,1.8,"val. GPS-3D",22
"RE07",2730,13571,"21.07.2014","22:45:11",47.2989792,8.5453236,571.56,1.6,"val. GPS-3D",21
"RE07",2731,13571,"21.07.2014","22:50:16",47.299277,8.5457186,572.31,3.4,"val. GPS-3D",20
"RE07",2732,13571,"21.07.2014","22:56:00",47.2992742,8.5455859,571.23,2,"val. GPS-3D",20
"RE07",2733,13571,"21.07.2014","23:00:08",47.2991692,8.5456224,571.12,3.4,"val. GPS-3D",20
"RE07",2734,13571,"21.07.2014","23:05:11",47.2991385,8.5456989,570.19,3.2,"val. GPS-3D",19
"RE07",2735,13571,"21.07.2014","23:10:15",47.2991236,8.5456871,577.16,2.4,"val. GPS-3D",19
"RE07",2736,13571,"21.07.2014","23:15:12",47.299124,8.5457061,573.04,3.2,"val. GPS-3D",19
"RE07",2737,13571,"21.07.2014","23:20:08",47.2991134,8.5458584,587.74,3,"val. GPS-3D",19
"RE07",2738,13571,"21.07.2014","23:25:12",47.2984249,8.5449672,580.81,2.4,"val. GPS-3D",18
